STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,FR,France,2019,,90211,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,FR,France,2020,,82220,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,FR,France,2021,,93874,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,FR,France,2022,,88651,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,FR,France,2023,,75849,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,FR,France,2024,,78289,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,HR,Croatia,2013,,10661,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,HR,Croatia,2014,,10390,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,HR,Croatia,2015,,9939,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,HR,Croatia,2016,,9985,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,HR,Croatia,2017,,12178,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,HR,Croatia,2018,,13444,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,HR,Croatia,2019,,14449,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,HR,Croatia,2020,,14992,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,HR,Croatia,2021,,15176,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,HR,Croatia,2022,,16257,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,HR,Croatia,2023,,15069,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,HR,Croatia,2024,,15672,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,HU,Hungary,2013,,49085,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,HU,Hungary,2014,,50593,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,HU,Hungary,2015,,50333,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,HU,Hungary,2016,,50047,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,HU,Hungary,2017,,52682,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,HU,Hungary,2018,,52471,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,HU,Hungary,2019,,52270,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,HU,Hungary,2020,,51892,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,HU,Hungary,2021,,51031,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,HU,Hungary,2022,,51696,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,HU,Hungary,2023,,45762,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,HU,Hungary,2024,,45708,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,IE,Ireland,2013,,589,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,IE,Ireland,2014,,578,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,IE,Ireland,2015,,540,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,IE,Ireland,2016,,581,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,IE,Ireland,2017,,546,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,IE,Ireland,2018,,516,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,IE,Ireland,2019,,346,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,IE,Ireland,2020,,449,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,IE,Ireland,2021,,415,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,IE,Ireland,2022,,419,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,IE,Ireland,2023,,344,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,IE,Ireland,2024,,221,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,IT,Italy,2013,,87960,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,IT,Italy,2014,,90862,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,IT,Italy,2015,,92273,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,IT,Italy,2016,,92949,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,IT,Italy,2017,,94287,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,IT,Italy,2018,,97197,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,IT,Italy,2019,,94295,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,IT,Italy,2020,,90529,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,IT,Italy,2021,,104213,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,IT,Italy,2022,,104542,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,IT,Italy,2023,,95865,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,IT,Italy,2024,,94604,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,LI,Liechtenstein,2013,,1037,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,LI,Liechtenstein,2014,,,,,,C,confidential
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,LI,Liechtenstein,2015,,,,,,C,confidential
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,LI,Liechtenstein,2016,,,,,,C,confidential
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,LI,Liechtenstein,2017,,,,,,C,confidential
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,LI,Liechtenstein,2018,,,,,,C,confidential
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,LI,Liechtenstein,2019,,,,,,C,confidential
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,LI,Liechtenstein,2020,,,,,,C,confidential
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,LI,Liechtenstein,2021,,,,,,C,confidential
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,LI,Liechtenstein,2022,,1216,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,LI,Liechtenstein,2023,,1062,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,LI,Liechtenstein,2024,,810,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,LT,Lithuania,2013,,48028,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,LT,Lithuania,2014,,49000,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,LT,Lithuania,2015,,48053,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,LT,Lithuania,2016,,47651,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,LT,Lithuania,2017,,52638,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,LT,Lithuania,2018,,56776,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,LT,Lithuania,2019,,55209,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,LT,Lithuania,2020,,53430,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,LT,Lithuania,2021,,51080,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,LT,Lithuania,2022,,30977,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,LT,Lithuania,2023,,27224,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,LT,Lithuania,2024,,25658,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,LU,Luxembourg,2013,,5098,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,LU,Luxembourg,2014,,4573,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,LU,Luxembourg,2015,,5207,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,LU,Luxembourg,2016,,4482,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,LU,Luxembourg,2017,,4406,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,LU,Luxembourg,2018,,4585,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,LU,Luxembourg,2019,,4405,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,LU,Luxembourg,2020,,3627,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,LU,Luxembourg,2021,,3713,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,LU,Luxembourg,2022,,3464,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,LU,Luxembourg,2023,,3512,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,LU,Luxembourg,2024,,3064,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,LV,Latvia,2013,,55831,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,LV,Latvia,2014,,57039,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,LV,Latvia,2015,,55645,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,LV,Latvia,2016,,47819,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,LV,Latvia,2017,,43785,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,LV,Latvia,2018,,49260,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,LV,Latvia,2019,,41490,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,LV,Latvia,2020,,24056,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,LV,Latvia,2021,,21772,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,LV,Latvia,2022,,21305,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,LV,Latvia,2023,,15446,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,LV,Latvia,2024,,11095,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,ME,Montenegro,2013,,1050,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,ME,Montenegro,2014,,903,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,ME,Montenegro,2015,,987,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,ME,Montenegro,2016,,1395,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,ME,Montenegro,2017,,1603,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,ME,Montenegro,2018,,966,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,ME,Montenegro,2019,,1131,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,ME,Montenegro,2020,,1154,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,ME,Montenegro,2022,,1346,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,MK,North Macedonia,2013,,2283,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,MK,North Macedonia,2014,,2377,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,MK,North Macedonia,2015,,1566,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,MK,North Macedonia,2016,,1358,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,MK,North Macedonia,2017,,1558,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,MK,North Macedonia,2018,,1679,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,MK,North Macedonia,2019,,1839,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,MK,North Macedonia,2020,,1765,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,MK,North Macedonia,2021,,1963,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,MK,North Macedonia,2022,,1418,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,MK,North Macedonia,2023,,817,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,MK,North Macedonia,2024,,858,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,NL,Netherlands,2013,,38927,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,NL,Netherlands,2014,,39367,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,NL,Netherlands,2015,,41721,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,NL,Netherlands,2016,,42615,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,NL,Netherlands,2017,,42079,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,NL,Netherlands,2018,,41834,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,NL,Netherlands,2019,,42654,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,NL,Netherlands,2020,,40017,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,NL,Netherlands,2021,,42621,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,NL,Netherlands,2022,,44469,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,NL,Netherlands,2023,,39340,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,NL,Netherlands,2024,,37805,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,NO,Norway,2013,,31429,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,NO,Norway,2014,,33393,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,NO,Norway,2015,,31585,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,NO,Norway,2016,,33260,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,NO,Norway,2017,,34974,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,NO,Norway,2018,,34981,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,NO,Norway,2019,,34563,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,NO,Norway,2020,,36822,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,NO,Norway,2021,,37550,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,NO,Norway,2022,,33496,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,NO,Norway,2023,,32235,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,NO,Norway,2024,,29931,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,PL,Poland,2013,,232596,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,PL,Poland,2014,,227820,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,PL,Poland,2015,,224320,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,PL,Poland,2016,,222523,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,PL,Poland,2017,,239501,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,PL,Poland,2018,,249260,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,PL,Poland,2019,,233744,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,PL,Poland,2020,,218381,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,PL,Poland,2021,,237915,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,PL,Poland,2022,,237587,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,PL,Poland,2023,,229935,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,PL,Poland,2024,,222725,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,PT,Portugal,2013,,9291,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,PT,Portugal,2014,,10276,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,PT,Portugal,2015,,11108,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,PT,Portugal,2016,,10259,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,PT,Portugal,2017,,10453,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,PT,Portugal,2018,,10221,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,PT,Portugal,2019,,9365,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,PT,Portugal,2020,,8426,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,PT,Portugal,2021,,9057,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,PT,Portugal,2022,,8366,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,PT,Portugal,2023,,8555,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,PT,Portugal,2024,,7858,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,RO,Romania,2013,,50348,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,RO,Romania,2014,,50739,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,RO,Romania,2015,,55306,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,RO,Romania,2016,,52618,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,RO,Romania,2017,,56083,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,RO,Romania,2018,,55429,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,RO,Romania,2019,,58808,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,RO,Romania,2020,,49670,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,RO,Romania,2021,,57424,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,RO,Romania,2022,,55188,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,RO,Romania,2023,,48867,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,RO,Romania,2024,,43025,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,SE,Sweden,2013,,67047,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,SE,Sweden,2014,,68035,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,SE,Sweden,2015,,64999,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,SE,Sweden,2016,,67479,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,SE,Sweden,2017,,69350,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,SE,Sweden,2018,,69123,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,SE,Sweden,2019,,68220,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,SE,Sweden,2020,,69805,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,SE,Sweden,2021,,72458,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,SE,Sweden,2022,,70942,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,SE,Sweden,2023,,68293,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,SE,Sweden,2024,,65906,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,SI,Slovenia,2013,,17156,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,SI,Slovenia,2014,,17989,,,,,
